,0
1360,135.6931581117365
1361,138.171816586494
1362,137.09272605835662
1363,138.38402654914188
1364,137.70399998698704
1365,139.62305734420738
1366,134.7817970802184
1367,131.8205809180494
1368,131.09138747209744
1369,136.77836690093244
1370,127.0583739553639
1371,126.1465389638139
1372,132.2494215143986
1373,125.85413310051828
1374,126.38858305396536
1375,120.41980600277977
1376,106.09388856184772
1377,107.33723549871198
1378,105.67058722294823
1379,104.63854517826586
1380,103.44287285636703
1381,104.0583278792334
1382,101.59160442064508
1383,99.25837931771649
1384,101.91253001339143
1385,105.10173789941288
1386,106.97293562359599
1387,101.45719987229322
1388,96.80705982398469
1389,93.89773679049746
1390,93.01023436367048
1391,93.01978033530298
1392,92.11613879744083
1393,84.10262608767766
1394,78.54748023051711
1395,75.78137820160813
1396,76.16435865083638
1397,76.57753702824449
1398,78.35271215258474
1399,76.27175257549067
1400,76.69266232548777
1401,77.96179803474183
1402,76.64467764253003
1403,73.83819565903808
1404,77.64994773070684
1405,77.83267329860013
1406,76.3268957277012
1407,76.17568510181634
1408,88.92345143250466
1409,90.93392830438627
1410,89.78772891550148
1411,95.87797909251186
1412,93.74192090689957
1413,90.75884675797721
1414,102.05169787145002
1415,100.56162959291024
1416,109.527404823185
1417,107.91962820951265
1418,115.80966734897176
1419,118.77452807241202
1420,117.48699422061826
1421,119.13062136869388
1422,120.40496226096447
1423,127.52768582343496
1424,126.91692888338639
1425,128.0506095038751
1426,125.65489130987038
1427,127.88910413920532
1428,122.85681282426368
1429,122.89976861813305
1430,124.96622238341709
1431,125.35281320275777
1432,118.79184522787136
1433,123.99097957290942
1434,121.12836741318355
1435,129.54673434858825
1436,130.54654117948374
1437,129.66242588621012
1438,138.54565002947075
1439,145.57008460521413
1440,152.08487997901074
1441,147.20430006037688
1442,141.7090367045676
1443,138.38533130883192
1444,137.0600136279375
1445,134.54784722049735
1446,132.0731989573038
1447,132.9929183843014
1448,129.80181958845188
1449,132.61291548047643
1450,130.37549774295488
1451,131.78945851523315
1452,127.97451615106445
1453,143.6491586516019
1454,143.92012906561234
1455,139.70436661170498
1456,135.35779910136756
1457,131.10119097524895
1458,134.8170835286614
1459,125.70609390470062
1460,130.214495010641
1461,139.58320696491467
1462,136.3391659003381
1463,141.43373976321135
1464,149.89542632867918
1465,157.1268419204918
1466,160.17946088478982
1467,163.7409594501135
1468,162.66793480213082
1469,154.94898483639543
1470,158.71933460894238
1471,159.30405566230394
1472,167.04296784910437
1473,174.01480386325423
1474,192.2107539911578
1475,180.36092064822466
1476,195.74987440502875
1477,192.98231529557626
1478,178.92287049797844
1479,176.92030419752697
1480,177.49837795463665
1481,159.9706969878066
1482,161.4971807701801
1483,176.25011573466634
1484,181.98948057866684
1485,182.27591742339024
1486,183.14920574199945
1487,174.29994212091123
1488,176.97908377972428
1489,162.43732596295098
1490,166.52013097608423
1491,166.02455227837896
1492,160.99923983214805
1493,156.58159222129655
1494,157.7995280614867
1495,149.4955972234659
1496,151.13345784516406
1497,149.73423830649043
1498,163.97615632033916
1499,168.65482590753393
1500,167.66157595271451
1501,163.2391248715822
1502,177.29274289563915
1503,197.8095735699145
1504,203.44284532212689
1505,206.4072516952736
1506,200.72002039765843
1507,202.83545515010553
1508,202.72299877533206
1509,197.73892943377538
1510,208.8989483395669
1511,216.25738053368582
1512,217.64503478027933
1513,216.06324001760078
1514,219.21942096011546
1515,219.95487809700379
1516,208.99149954544183
1517,207.08464019473962
1518,220.50438210967448
1519,231.86651756697788
1520,241.53146974003357
1521,269.507125612001
1522,266.94912839398626
1523,263.89126261043657
1524,258.23936965461854
1525,255.61139676423517
1526,267.0967051624133
1527,273.96035371839605
1528,266.4981553546437
1529,267.32637282692264
1530,259.91977259091846
1531,244.03300926488072
1532,249.3416809016389
1533,249.0341539894164
1534,251.7325367692236
1535,244.68603593041956
1536,237.1400532683501
1537,230.8464526485843
1538,222.4545878241822
1539,225.8109184638588
1540,245.11402893216308
1541,230.10962206664757
1542,226.84420990957742
1543,220.8665722417264
1544,211.24307865795328
1545,193.7741182028016
1546,190.44477361578012
1547,182.9946202655327
1548,186.1892558715106
1549,189.61253291150916
1550,191.89569825782306
1551,191.41898708379549
1552,198.17445726581616
1553,201.72628646303806
1554,194.1684749790414
1555,186.80843126653588
1556,192.31185728335652
1557,193.39124484891275
1558,191.87493136562168
1559,200.31426235567167
1560,195.72968375074316
1561,205.45231747057602
1562,210.73542780775915
1563,215.11234187937356
1564,215.3344371976917
1565,223.7556491811713
1566,213.7211543683923
1567,221.69447545103978
1568,208.02094037727608
1569,210.87299402593706
1570,209.02866526398626
1571,207.25340718823685
1572,213.7805347838471
1573,225.79939600204915
1574,216.95707978838993
1575,207.39313631072258
1576,215.14286813816523
1577,206.4258498706771
1578,190.53819140188622
1579,202.14901196398918
1580,195.88519521996625
1581,197.6865574857535
1582,201.6551553970239
1583,201.63680952452177
1584,203.9852868382583
1585,202.88323458794358
1586,207.2227857977522
1587,203.05263385138923
1588,201.32475943078836
1589,204.07166974206433
1590,199.180563883732
1591,202.52118321525293
1592,204.49200910808224
1593,208.81753728945588
1594,195.56132905694835
1595,189.53583624993504
1596,193.13275013574213
1597,194.33202933327368
1598,195.4872090726674
1599,188.71213710440378
1600,189.51877826463476
1601,184.5191731117077
1602,178.63460492114646
1603,197.57851894217052
1604,190.1891366548269
1605,195.25029852237475
1606,205.74887275116794
1607,192.7486142648718
1608,201.83013340006315
1609,195.79342994766503
1610,189.37833396139365
1611,192.5425839239264
1612,192.13045227218313
1613,194.2985755309617
1614,194.49762400459295
1615,191.09379738415743
1616,185.5629430162193
1617,186.77335340001912
1618,196.99459379396052
1619,195.80015899396977
1620,200.44871816827876
1621,223.89248129813765
1622,215.10823696117316
1623,212.4565163883075
1624,224.916016822699
1625,233.8398440826846
1626,237.3705874592612
1627,226.76559230703256
1628,233.68095737402314
1629,229.58968599019815
1630,227.66444110141128
1631,241.11945741890614
1632,258.31308632925726
1633,258.46604424373055
1634,258.05037098546507
1635,256.89158729104423
1636,254.9393847078011
1637,270.1249730490464
1638,297.5722831538058
1639,289.6926562490928
1640,294.30331306717846
1641,289.56225276252644
1642,268.3409555435571
1643,272.39715526399306
1644,274.388595967871
1645,274.00480534144805
1646,276.95235757313884
1647,278.0790248684092
1648,282.0684843945262
1649,289.0928266557261
1650,307.3658235090533
1651,317.3809500783038
1652,327.0308883261017
1653,295.07334295757596
1654,299.4968799348525
1655,317.94318809741986
1656,315.7568472237705
1657,346.2764159739639
1658,327.921333064882
1659,326.2187259075493
1660,314.23147813619016
1661,311.9035135286058
1662,298.89797753223337
1663,293.1416937146558
1664,288.0606464512474
1665,280.9928201019895
1666,278.10009492767404
1667,283.0848838864186
1668,268.6881037484464
1669,268.7845685104092
1670,279.4226293721196
1671,289.7435362966911
1672,292.6291940872952
1673,272.4831974252984
1674,267.06898378079217
1675,268.0233920242321
1676,267.4786638461857
1677,279.6609776632802
1678,268.9295427287515
1679,289.1133896350592
1680,302.0184765429299
1681,277.70543094844834
1682,282.0847604631676
1683,253.76006059100385
1684,236.13950127536245
1685,232.4621583197063
1686,241.74122814403236
1687,241.7194050670365
1688,231.56424690950584
1689,227.3633375749851
1690,230.76893098651414
1691,232.21623704265636
1692,240.30666290655867
1693,244.43511683168447
1694,238.07448945021827
1695,235.30601601434873
1696,230.48790243763122
1697,223.10056158662212
1698,220.38215022284686
1699,221.82767580056347
1700,238.67925395060777
1701,244.28275906359457
1702,243.88490524007125
1703,248.48306301561848
1704,235.23685002285464
1705,251.36873664751585
1706,259.84733326211403
1707,237.39196833629228
1708,241.12117052232128
1709,224.07257862791178
1710,217.99137412517442
1711,232.60595512519043
1712,238.33717529596325
1713,239.22097589415432
1714,225.10594669506048
1715,220.21970037082235
1716,203.0700944473125
1717,201.26996387993117
1718,208.42262123771127
1719,224.52947322383102
1720,226.07205122000957
1721,229.56612259841535
1722,241.0482564328887
1723,244.76347037938223
1724,241.42297085610443
1725,232.69751411909377
1726,237.58506022260931
1727,232.2828827632167
1728,230.38702663938875
1729,237.8379064375669
1730,228.36606656053655
1731,213.10196211205687
1732,215.69435238571432
1733,229.50330048046746
1734,237.93538411799565
1735,256.0950814365392
1736,261.6514949327662
1737,267.475409592286
1738,272.17169586568224
1739,266.1054915162622
1740,277.43653029499563
1741,286.8603712400112
1742,278.8548713912423
1743,264.309841087174
1744,262.67784750430184
1745,255.96207832772112
1746,266.60274073539205
1747,269.3650720248539
1748,268.17320784543335
1749,274.1913430720728
1750,285.19911720025306
1751,275.52846964697574
1752,278.3347459764051
1753,258.2729807809446
1754,252.44017663367958
1755,243.70576774046637
1756,241.5242270798875
1757,252.54345815319942
1758,250.12146912000716
1759,244.00928051335188
1760,241.8463710169558
1761,237.97878950258865
1762,230.01356409522887
1763,221.4472562521965
1764,217.34560971838889
1765,225.82398726202916
1766,239.2570568918102
1767,239.17584369350524
1768,250.47489186787763
1769,239.739607890959
1770,256.7619727678386
1771,253.98716452565986
1772,264.53977480520973
1773,255.24746316771913
1774,260.6056647572618
1775,277.2339495946497
1776,264.85328756136624
1777,264.11988689576793
1778,255.1777076900366
1779,260.0969236757427
1780,261.69367078614897
1781,272.8866920804156
1782,281.6565043843933
1783,274.8896339728286
1784,281.347831873326
1785,276.04535248032107
1786,276.1418517977851
1787,285.363635915765
1788,274.3199981633559
1789,282.7837090905642
1790,301.99835380860935
1791,310.7294801063066
1792,316.81479596304416
1793,320.1241781242177
1794,365.4170137224167
1795,368.9460602670641
1796,375.0865886356739
1797,366.4849630751446
1798,356.6221925705782
1799,353.5234267696735
1800,353.38696276767604
1801,344.3753270508746
1802,336.85554257827846
1803,345.7177316507066
1804,316.74068050082616
1805,306.301110002835
1806,310.08317491403284
1807,314.5450835877179
1808,316.8195895054653
1809,321.1938729742533
1810,320.72181475370127
1811,314.19663962510197
1812,310.6486493924267
1813,315.62190076130776
1814,319.46989102170386
1815,296.74719484550917
1816,300.58074167255194
1817,290.3359864691631
1818,298.013852551435
1819,314.2890073124405
1820,326.8093428691893
1821,346.1970737984435
1822,355.0694501140864
1823,326.905700402319
1824,323.54505701061555
1825,339.1976920149315
1826,348.675482294327
1827,355.6456956638757
1828,356.3734773157348
1829,358.9818383443138
1830,356.83265314766203
1831,343.9517532508529
1832,343.48485434429534
1833,351.7762975746805
1834,347.2206113992366
1835,326.48319614143634
1836,329.6567516674521
1837,340.59271067696153
1838,334.3057779402016
1839,317.75597078310096
1840,307.9102319816836
1841,310.87700304721125
1842,313.91805565581564
1843,331.97588364800856
1844,326.9260591383596
1845,320.6458353062693
1846,322.3780765294728
1847,329.9728475158999
1848,336.2864454170708
1849,316.8438072135276
1850,307.69697414479367
1851,287.00360840814824
1852,276.45601818747167
1853,281.68132937065093
1854,295.05923345344996
1855,288.11901487549346
1856,299.27310828470024
1857,313.37541127773426
1858,304.82477136793557
1859,314.3720481646812
1860,305.78351907623903
1861,301.61882543789153
1862,319.90589208845296
1863,322.1340984957706
1864,323.94503617427324
1865,334.9975633756705
1866,323.3016128259992
1867,332.936963367161
1868,329.9932266104841
1869,322.362508458665
1870,317.88563007374137
1871,312.00662385786165
1872,319.5172118043244
1873,340.2490868070466
1874,332.1299957938055
1875,345.50434145799716
1876,341.80400167809864
1877,353.18221519610165
1878,364.82890115158494
1879,394.00098702264063
1880,395.78468023592603
1881,393.792244121434
1882,357.33949440552175
1883,386.8271676589693
1884,358.0234388829209
1885,354.24821224247177
1886,322.5716485114425
1887,329.88121190294294
1888,312.4160550337986
1889,316.2111426376066
1890,317.7016597955031
1891,324.39491636368103
1892,337.19392608219346
1893,325.92051783215345
1894,331.66683019252656
1895,340.5300486547321
1896,309.86116101887774
1897,320.4754497065185
1898,320.97071378614953
1899,321.5095470704561
1900,315.98033005861413
1901,316.2186750972918
1902,322.9128481179528
1903,300.6081221728872
1904,294.47171562368385
1905,314.98151875356734
1906,323.7936427335064
1907,305.37253723879223
1908,293.76455523750604
1909,297.3210552844465
1910,320.22885684375893
1911,304.16416640218927
1912,290.31851151258655
1913,306.54298252693934
1914,300.4478363253001
1915,288.13105266848976
1916,305.7046970781353
1917,314.053965134139
1918,329.8181076119235
1919,331.2153363303912
1920,355.90283211662364
1921,372.63731948417137
1922,353.89783994993854
1923,356.39482286365046
1924,364.23931195065563
1925,376.0414166340153
1926,352.4910631163238
1927,345.66193398766654
1928,350.57722278683633
1929,342.0920468086312
1930,329.30767976328957
1931,327.677646913136
1932,319.79222798381176
1933,341.02505644207986
1934,328.94325836314005
1935,366.6796535515843
1936,367.2792014582101
1937,357.39584526463267
1938,365.85820183771693
1939,361.4767573629351
1940,356.0193213125765
1941,349.09814223032856
1942,354.6037308230331
1943,361.2645312180553
1944,349.23070048149543
1945,360.4949187109954
1946,369.7098530020732
1947,397.6275664937064
1948,381.3970489461756
1949,371.0782553236905
1950,359.6605407237179
1951,351.04125302304425
1952,363.6605619230105
1953,357.45257791842124
1954,355.94825733128226
1955,350.11161041165326
1956,364.1325754682162
1957,401.15983143353037
1958,404.5397180298285
1959,417.0365911859919
1960,397.0007799696538
1961,397.54300041030416
1962,403.9835449454721
1963,420.726769341947
1964,442.95983664116045
1965,425.0272316172864
1966,415.5510946040259
1967,409.3149127525216
1968,417.5226969627735
1969,447.5767771673255
1970,447.0786096477222
1971,439.6114511309864
1972,457.41348953894595
1973,435.3292734522075
1974,456.53237830692893
1975,442.75665658516095
1976,452.5299318731133
1977,454.83495952114356
1978,460.65642335258
1979,475.5891332814653
1980,488.88198887132364
1981,503.684089488801
1982,479.35774618867043
1983,458.59407841480146
1984,476.54393137296853
1985,468.63906574044455
1986,494.3524837170023
1987,463.79603887869933
1988,455.1887364039002
1989,437.76248238686526
1990,456.21745156722295
1991,472.19848972838395
1992,473.3513709976972
1993,481.79946713256805
1994,471.81859047051205
1995,473.18110827836733
1996,500.00764089970505
1997,511.177371087303
1998,524.6663871793812
1999,519.857930438999
2000,483.99120219119624
2001,464.36101598579893
2002,473.6105414024114
2003,480.1888481014215
2004,484.3267080444725
2005,548.5572335178452
2006,563.4632372611904
2007,544.983878808233
2008,571.8217622096073
2009,545.03448491313
2010,581.2380275829889
2011,570.3084889293267
2012,597.6254179212634
2013,580.4420838479579
2014,585.0895158446302
2015,579.8850205529764
2016,563.997279790472
2017,578.7365920008989
2018,578.2286353655647
2019,598.3165070973928
2020,631.1875329243511
2021,637.3663686500361
2022,651.3432496578475
2023,606.9213011021125
2024,615.3561591853914
2025,587.8446711871223
2026,577.4136412682172
2027,627.8966166799577
2028,629.7421722512864
2029,661.9340740851685
2030,690.2539917483768
2031,635.7351735324554
2032,640.1695516818769
2033,631.6254220870617
2034,647.4930658089024
2035,650.254246371106
2036,654.1982475719608
2037,659.7885291070672
2038,677.2168973976895
2039,683.0003348840431
2040,671.6168290251339
2041,672.8856344442216
2042,666.7611376538318
2043,674.8508362695309
2044,671.6870350916425
2045,634.6011925795068
2046,653.6454488710611
2047,644.008353924055
2048,669.5652770207023
2049,721.5518262907659
2050,720.7393784178075
2051,706.5164609673346
2052,692.5087026899805
2053,712.6233151519574
2054,745.0954755042649
2055,731.8432331480873
2056,716.2364894881053
2057,689.322864443599
2058,736.6857998917554
2059,765.2996985727383
2060,776.70727433802
2061,855.6619823974137
2062,851.6248332757651
2063,816.5982814008902
2064,800.8721894535524
2065,847.480481235521
2066,846.3699222605278
2067,847.8591209481195
2068,888.3515896892352
2069,876.2170312957874
2070,867.6756706495639
2071,886.0201479901846
2072,873.1473881979097
2073,887.5672828454819
2074,880.1323054875959
2075,780.4142112883028
2076,761.3092085162937
2077,877.1712694460965
2078,869.9989780016606
2079,833.320256263046
2080,808.9739613560082
2081,814.7106420328417
2082,805.2037159899257
2083,752.3248297870689
2084,734.1015109332958
2085,692.1574026242187
2086,691.9022186843415
2087,722.7882676754475
2088,727.3394040222677
2089,762.3820308490434
2090,787.3502894318551
2091,742.2237474965142
2092,725.9948525281906
2093,755.3404393019898
2094,761.5436168414877
2095,766.5252347656584
2096,769.4320818338174
2097,798.835163375326
2098,823.6957382960795
2099,752.4581002612349
2100,742.8671951608959
2101,739.186932263492
2102,719.5361220910652
2103,710.0006288365529
2104,701.4788997763605
2105,675.9698625367452
2106,673.3551562436296
2107,655.5363311448647
2108,632.8552514666837
2109,647.5183713060999
2110,625.027503459095
2111,664.9576705521025
2112,701.5962982834627
2113,717.1843476397635
2114,728.0210070782057
2115,725.9903366694048
2116,718.6037211124216
2117,734.3309270734105
2118,699.913765987755
2119,688.4911427083671
2120,692.6820548726819
2121,694.0991644784086
2122,708.0843353073942
2123,720.4749947070928
2124,744.7476687396271
2125,743.8892480805791
2126,743.7129208995497
2127,699.9120900107677
2128,739.7236086914166
2129,731.7753067859991
2130,769.6292150827035
2131,757.1610874094534
2132,795.2471313203257
2133,792.5569275634638
2134,746.3259700886401
2135,733.4623787361302
2136,748.7739637342899
2137,700.0080120062001
2138,715.7396341101708
2139,697.1127682083358
2140,734.3614715962816
2141,723.1719483025395
2142,732.2256088124304
2143,742.2113729953285
2144,707.7552502079798
2145,722.5352368764162
2146,714.9166831137617
2147,680.9028976050295
2148,684.5197855374576
2149,697.5922649763032
2150,713.3661548776361
2151,710.8948683260043
2152,705.6066160239873
2153,699.5803400775845
2154,672.1233438479417
2155,637.9959879422486
2156,652.0430555034891
2157,653.7726724815577
2158,641.8710947937399
2159,641.2925749349341
2160,667.3914639323779
2161,624.2334227117011
2162,594.3235360674063
2163,591.6875386329136
2164,611.3790162809769
2165,586.7651629331715
2166,617.2894692146327
2167,614.8604872845609
2168,623.8250639081692
2169,681.0774525687797
2170,648.0388043033637
2171,693.9879858447225
2172,677.8786622781846
2173,701.1088263517072
2174,647.4771461993892
2175,705.4238892642162
2176,707.6869302056706
2177,719.2764997573075
2178,689.564653108194
2179,704.0914425714845
2180,670.5077834741304
2181,662.2133839613481
2182,678.6512052894914
2183,711.5808783612905
2184,722.6084205369538
2185,718.2452035473558
2186,743.1893292143325
2187,723.9521324182818
2188,685.0495441389655
2189,663.3540403104154
2190,654.4379760226461
2191,650.089943688517
2192,654.0386745927082
2193,651.0086200385233
2194,635.4729202296775
2195,642.8412767339385
2196,644.5199521922755
2197,644.7562942332354
2198,661.4992558821622
2199,642.5958002429227
2200,626.717557615266
2201,598.3657077476711
2202,603.1134129934585
2203,574.4582657304878
2204,564.3357689157746
2205,627.9924461797542
2206,623.6185573607863
2207,629.676282808924
2208,603.1683960100651
2209,600.001871351188
2210,622.6916913186449
2211,628.4239870012826
2212,616.3834940398149
2213,607.1128631209292
2214,598.6368990870891
2215,561.5491793685782
2216,560.6491561750859
2217,544.4746067855292
2218,544.1407018873188
2219,542.380554530392
2220,523.3248945301301
2221,494.8509952669044
2222,487.78744170186206
2223,509.2426675214064
2224,471.10873179461447
2225,475.25059162135506
2226,478.2846126711372
2227,449.11954357866
2228,454.68166726666516
2229,455.5653297622457
2230,433.7925345205229
2231,444.77660344426
2232,442.9013547275915
2233,434.71883276183854
2234,438.53703604221636
2235,419.5310796773236
2236,417.8977193061795
2237,426.0457795342234
2238,434.6702118381295
2239,435.32225808290855
2240,429.43482513148257
2241,419.6672190138667
2242,400.71978465874895
2243,389.9403330784668
2244,392.38558993869265
2245,385.11205941817406
2246,390.1278792245951
2247,382.302827160221
2248,390.30342911675876
2249,376.20573407017605
2250,407.4467890232922
2251,411.9038276195624
2252,408.907111550898
2253,390.3205118717774
2254,406.18681838986083
2255,436.70269912989306
2256,431.94205395634606
2257,422.7586274970476
2258,432.8998538080746
2259,454.6363063997241
2260,453.6848359765229
2261,420.93113651353633
2262,425.23134522725286
2263,443.69794663334244
2264,442.9974991138346
2265,442.9390120811939
2266,436.7859827759676
2267,453.2199045312505
2268,438.145923419613
2269,438.3095837081032
2270,407.2145599133931
2271,406.24932121893096
2272,396.30781871282534
2273,396.12346366717844
2274,386.86126586144184
2275,390.61888360622356
2276,388.21344202291135
2277,381.88613062714904
2278,367.30805953010974
2279,378.0107241183363
2280,372.2501988870174
2281,360.22602548923703
2282,353.5364329564852
2283,350.08016408378444
2284,340.2258744174655
2285,336.0054377798251
2286,354.2705107051131
2287,336.17447909906207
2288,336.219676469332
2289,329.6613345522785
2290,333.228796764722
2291,340.15779250055186
2292,338.0090508592746
2293,327.98488218624124
2294,319.5611264115914
2295,308.06677542358955
2296,307.03781256169776
2297,286.3267673643208
2298,292.1754413703446
2299,311.76051282800836
2300,295.72201238451953
2301,290.7708243350319
2302,278.9365338760279
2303,251.3090018155995
2304,234.380137116102
2305,228.08827372960357
2306,229.5029866523368
2307,227.18059225850484
2308,216.3900658400954
2309,215.95230494317795
2310,212.67068088256968
2311,216.90843732283577
2312,209.6371881902148
2313,205.9748780415738
2314,211.9112476564983
2315,230.1135489577212
2316,234.9731597741058
2317,240.58137520061263
2318,246.70621487737208
2319,244.94340307985235
2320,240.52343166416068
2321,240.9775503981695
2322,236.77521887199504
2323,235.5985476099686
2324,248.4343928217062
2325,223.91095029273285
2326,204.55954366070742
2327,196.80006112129456
2328,199.53981891592124
2329,191.2544069286428
2330,192.14342143662063
2331,191.7230395063561
2332,199.08835258655367
2333,190.38516764587646
2334,191.66432023341397
2335,195.78376247612908
2336,182.26083937494192
2337,183.27500598536284
2338,191.754758701854
2339,199.66368353009136
2340,188.2146266956997
2341,189.32668297155033
2342,186.89054016475527
2343,187.260757931196
2344,185.03817770812785
2345,194.12558321124706
2346,211.48105050512817
2347,210.1333517975397
2348,210.36259550565518
2349,211.27519780596694
2350,214.13353792539053
2351,230.22619313987343
2352,225.12626819549675
2353,227.27227952957352
2354,237.91690851885014
2355,248.88455756209825
2356,246.5786660859322
2357,242.50893417228986
2358,246.4720194778496
2359,254.6914291918179
2360,253.9229136339924
2361,243.2745773970103
2362,243.81064798938442
2363,242.3732297598064
2364,243.18668985016623
2365,247.36512279532326
2366,246.12291544201972
2367,233.68097691246993
2368,236.96508489888944
2369,237.2423809944441
2370,235.089237379459
2371,235.40728674437528
2372,212.36425754146893
2373,197.45861487161156
2374,193.12099378903753
2375,193.71408318250138
2376,188.3674927298367
2377,193.95899318325667
2378,182.76933920111128
2379,183.5225587502073
2380,193.41988208887608
2381,195.5871817047751
2382,207.6218696935351
2383,213.57992675089886
2384,223.01578796865687
2385,223.2946998677498
2386,217.59708491786037
2387,231.02048618791213
2388,232.4143561206315
2389,219.6579453625089
2390,208.94363785345024
2391,207.86208816962497
2392,211.92468526908885
2393,220.88420870811564
2394,209.70890778577754
2395,198.20087683982513
2396,194.0940708438635
2397,186.9383749845737
2398,190.15512791529613
2399,187.07318349602684
2400,187.9752365094085
2401,194.6072507879327
2402,184.42115044042635
2403,188.61144359380467
2404,198.53763638453677
2405,190.41848995556052
2406,188.919177870832
2407,192.71581134364143
2408,194.3622486766999
2409,200.23238280952154
2410,206.24726547539137
2411,223.28455017704016
2412,215.80320942894207
2413,211.31785393794965
2414,208.61043101847463
2415,218.91909772427618
2416,210.95164040435523
2417,202.84165956623096
2418,212.61148338019026
2419,207.8722823591459
2420,200.02692733541915
2421,190.24218424878498
2422,184.5313103153993
2423,179.47882358318012
2424,185.85139367438762
2425,170.8336806371298
2426,173.17332561456
2427,177.47903375247083
2428,186.02927103006124
2429,184.98259691760924
2430,183.24667769325006
2431,174.00967721307956
2432,175.81480338154643
2433,176.46631388858148
2434,177.56522515534144
2435,188.19583230076233
2436,200.64022329294008
2437,195.2151713791602
2438,195.10595537471173
2439,189.8305812819483
2440,184.32470966869153
2441,184.978517694601
2442,181.32977957311104
2443,185.75426292311076
2444,186.51215933755756
2445,186.48072633931005
2446,181.24584520855876
2447,181.24975403159465
2448,175.1565908922293
2449,177.64544346999568
2450,174.8392061407406
2451,175.8256681533639
2452,180.85150838300817
2453,182.009721823208
2454,176.83766674880428
2455,175.6217301120047
2456,170.39136742042905
2457,179.95489038815424
2458,188.83489355179177
2459,195.48627383454175
2460,196.85475265255747
2461,192.4306248144686
2462,203.00586003389034
2463,214.13749310194132
2464,217.90036181702806
2465,205.9574272534703
2466,206.9255078874153
2467,204.36934917130787
2468,209.71990720774966
2469,209.14973975688568
2470,203.74588105370376
2471,195.8221578000623
2472,205.96517782276985
2473,209.75377700231323
2474,210.94174129328124
2475,237.1769442470794
2476,242.50716986627376
2477,242.358894505462
2478,255.32185233750317
2479,270.2722618064724
2480,256.8971545407682
2481,250.37655015645478
2482,243.2581887103851
2483,246.7598472264232
2484,233.97196697723595
2485,233.84077640425366
2486,210.35747710083646
2487,190.5854144217516
2488,181.65047390627666
2489,174.75808770572368
2490,174.7017424080272
2491,176.28754157405257
2492,172.4920294695116
2493,167.79491476554853
2494,169.2727652466313
2495,161.56154485624984
2496,160.93806819514023
2497,165.57741217318542
2498,167.70103639781928
2499,169.42528617125615
2500,169.1297440553092
2501,159.8245701899277
2502,157.35458083034712
2503,163.79740287167095
2504,170.11591571608528
2505,173.42225421847888
2506,165.33126391093114
2507,167.67628675339893
2508,163.32228509031796
